"","x"
"60218","TMPO; DHODH"
"60219","TMPO; EPB41L4B"
"60220","TMPO; GMPPA"
"60221","TMPO; GPATCH3"
"60222","TMPO; GPR137"
"60223","TMPO; IPO9"
"60224","TMPO; ISCA2"
"60225","TMPO; MAST3"
"60226","TMPO; MLEC"
"60227","TMPO; NAAA"
"60228","TMPO; NCKIPSD"
"60229","TMPO; NTF3"
"60230","TMPO; PEX11B"
"60231","TMPO; RXRB"
"60232","TMPO; SLC25A39"
"60233","TMPO; SNAP47"
"60234","TMPO; STT3A"
"60235","TMPO; SUV39H1"
"60236","TMPO; TMEM9"
"60237","TMPO; TSC2"
"60238","TMPO; VIPR1"
"60239","TMUB1; C1R"
"60240","TMUB1; CCL23"
"60241","TMUB1; CFP"
"60242","TMUB1; CYP26A1"
"60243","TMUB1; EPB41L4B"
"60244","TMUB1; FOS"
"60245","TMUB1; HAO1"
"60246","TMUB1; METTL2B"
"60247","TMUB1; NTF3"
"60248","TMUB1; PLVAP"
"60249","TMUB1; PSMC2"
"60250","TMUB1; RPTOR"
"60251","TMUB1; TSC2"
"60252","TMUB2; ADAMTS13"
"60253","TMUB2; ADCK1"
"60254","TMUB2; CCBE1"
"60255","TMUB2; CCDC107"
"60256","TMUB2; COPS5"
"60257","TMUB2; CPEB3"
"60258","TMUB2; CXCL12"
"60259","TMUB2; EHD3"
"60260","TMUB2; FOSB"
"60261","TMUB2; GPM6A"
"60262","TMUB2; HMGCL"
"60263","TMUB2; IGFALS"
"60264","TMUB2; MARCO"
"60265","TMUB2; OXA1L"
"60266","TMUB2; PLOD3"
"60267","TMUB2; PPIB"
"60268","TMUB2; PPP2R5A"
"60269","TMUB2; SHARPIN"
"60270","TMUB2; SLC25A3"
"60271","TMUB2; SLC39A14"
"60272","TMUB2; VIPR1"
"60273","TMX2; C1R"
"60274","TMX2; GNPAT"
"60275","TMX2; MAG"
"60276","TMX2; MASP1"
"60277","TMX2; MRPS21"
"60278","TMX2; SEMA3F"
"60279","TNFRSF4; EGR2"
"60280","TNFRSF4; GPR137"
"60281","TNFRSF4; RXRB"
"60282","TNFRSF4; SUV39H1"
"60283","TNIP1; ADAMTS13"
"60284","TNIP1; COLEC10"
"60285","TNIP1; DOCK6"
"60286","TNIP1; ISCA2"
"60287","TNIP1; MAST3"
"60288","TNIP1; MEF2D"
"60289","TNIP1; PSMC4"
"60290","TNIP1; SLC26A6"
"60291","TNIP1; TOMM40L"
"60292","TNIP1; TRIM39"
"60293","TNIP1; TYK2"
"60294","TNIP1; VMAC"
"60295","TNIP2; ADAMTS13"
"60296","TNIP2; DBH"
"60297","TNIP2; DNASE1L3"
"60298","TNIP2; EHD3"
"60299","TNIP2; GADD45B"
"60300","TNIP2; IPO9"
"60301","TNIP2; LIFR"
"60302","TNIP2; LRAT"
"60303","TNIP2; MEN1"
"60304","TNIP2; MLEC"
"60305","TNIP2; MT2A"
"60306","TNIP2; N4BP2L1"
"60307","TNIP2; NOMO1"
"60308","TNIP2; OIT3"
"60309","TNIP2; PPP2R5A"
"60310","TNIP2; PTH1R"
"60311","TNIP2; RASGEF1B"
"60312","TNIP2; RING1"
"60313","TNIP2; STT3A"
"60314","TNIP2; TSLP"
"60315","TNIP2; ZFP36"
"60316","TNK2; ALG1"
"60317","TNK2; CDH13"
"60318","TNK2; CXorf36"
"60319","TNK2; EGR2"
"60320","TNK2; LMNA"
"60321","TNK2; MPV17L2"
"60322","TNK2; MRPL53"
"60323","TNK2; PPP2R5A"
"60324","TNK2; PVALB"
"60325","TNK2; RRNAD1"
"60326","TNK2; SEMA3F"
"60327","TNK2; SLC35B1"
"60328","TNK2; STEAP3"
"60329","TNK2; TRMT112"
"60330","TNPO2; ALDH6A1"
"60331","TNPO2; ALG1"
"60332","TNPO2; ALG8"
"60333","TNPO2; ATG12"
"60334","TNPO2; CCDC159"
"60335","TNPO2; CRELD1"
"60336","TNPO2; DAP3"
"60337","TNPO2; DBH"
"60338","TNPO2; DCN"
"60339","TNPO2; DRAP1"
"60340","TNPO2; GPM6A"
"60341","TNPO2; IGFALS"
"60342","TNPO2; KCNN2"
"60343","TNPO2; LIFR"
"60344","TNPO2; MASP1"
"60345","TNPO2; MLEC"
"60346","TNPO2; MRPL53"
"60347","TNPO2; NSMCE2"
"60348","TNPO2; PSMC2"
"60349","TNPO2; RASGEF1B"
"60350","TNPO2; RPL26L1"
"60351","TNPO2; TOMM40L"
"60352","TNPO3; COPS5"
"60353","TNPO3; CRHBP"
"60354","TNPO3; CXCL12"
"60355","TNPO3; DCN"
"60356","TNPO3; FOSB"
"60357","TNPO3; INMT"
"60358","TNPO3; MASP1"
"60359","TNPO3; MCC"
"60360","TNPO3; MRPL53"
"60361","TNPO3; NAGPA"
"60362","TNPO3; NSMCE2"
"60363","TNPO3; OIT3"
"60364","TNPO3; PXMP4"
"60365","TNPO3; RND3"
"60366","TNPO3; SKP1"
"60367","TNPO3; SLC25A39"
"60368","TNRC18; ABAT"
"60369","TNRC18; ACSM5"
"60370","TNRC18; ALB"
"60371","TNRC18; ALDH6A1"
"60372","TNRC18; ANGPTL6"
"60373","TNRC18; C1R"
"60374","TNRC18; C8A"
"60375","TNRC18; C8B"
"60376","TNRC18; CCBE1"
"60377","TNRC18; CHRM2"
"60378","TNRC18; COL6A6"
"60379","TNRC18; COLEC10"
"60380","TNRC18; CXCL12"
"60381","TNRC18; DBH"
"60382","TNRC18; EPHX2"
"60383","TNRC18; FGB"
"60384","TNRC18; GLI4"
"60385","TNRC18; IMMP1L"
"60386","TNRC18; INMT"
"60387","TNRC18; KEAP1"
"60388","TNRC18; MARCO"
"60389","TNRC18; MASP1"
"60390","TNRC18; METTL2B"
"60391","TNRC18; MOGAT2"
"60392","TNRC18; MRPL53"
"60393","TNRC18; NHP2"
"60394","TNRC18; ORM1"
"60395","TNRC18; PALM2"
"60396","TNRC18; PLG"
"60397","TNRC18; PTH1R"
"60398","TNRC18; PVALB"
"60399","TNRC18; RPUSD2"
"60400","TNRC18; SLC25A3"
"60401","TNRC18; SRP9"
"60402","TNRC18; STEAP3"
"60403","TNRC18; TDO2"
"60404","TNRC18; ZMAT2"
"60405","TOB2; ADRA2B"
"60406","TOB2; ALDH2"
"60407","TOB2; ALDH6A1"
"60408","TOB2; CTSA"
"60409","TOB2; GPR137"
"60410","TOB2; KCNN2"
"60411","TOB2; NTF3"
"60412","TOB2; ZFP36"
"60413","TOM1; ALG1"
"60414","TOM1; C1R"
"60415","TOM1; EPHX2"
"60416","TOM1; GADD45B"
"60417","TOM1; HMGCL"
"60418","TOM1; IL1RAP"
"60419","TOM1; LRAT"
"60420","TOM1; MT2A"
"60421","TOM1; PLVAP"
"60422","TOM1; TYK2"
"60423","TOM1; VAC14"
"60424","TOM1L2; ALG1"
"60425","TOM1L2; BAP1"
"60426","TOM1L2; C15orf61"
"60427","TOM1L2; C21orf91"
"60428","TOM1L2; CAMLG"
"60429","TOM1L2; CCBE1"
"60430","TOM1L2; CPSF1"
"60431","TOM1L2; CRELD1"
"60432","TOM1L2; CTSA"
"60433","TOM1L2; DBH"
"60434","TOM1L2; DRAP1"
"60435","TOM1L2; EPB41L4B"
"60436","TOM1L2; GADD45B"
"60437","TOM1L2; GPATCH3"
"60438","TOM1L2; HSPA4"
"60439","TOM1L2; IL1RAP"
"60440","TOM1L2; IL1RN"
"60441","TOM1L2; KCNN2"
"60442","TOM1L2; LMAN2"
"60443","TOM1L2; METTL2B"
"60444","TOM1L2; N4BP2L1"
"60445","TOM1L2; NAGPA"
"60446","TOM1L2; NDST3"
"60447","TOM1L2; NHP2"
"60448","TOM1L2; NSMCE2"
"60449","TOM1L2; OXA1L"
"60450","TOM1L2; PEX2"
"60451","TOM1L2; POLRMT"
"60452","TOM1L2; PPIB"
"60453","TOM1L2; RASGEF1B"
"60454","TOM1L2; RING1"
"60455","TOM1L2; RXRB"
"60456","TOM1L2; SEMA3F"
"60457","TOM1L2; SLC25A3"
"60458","TOM1L2; SLC26A6"
"60459","TOM1L2; STEAP3"
"60460","TOM1L2; STX10"
"60461","TOM1L2; SUV39H1"
"60462","TOM1L2; TMEM199"
"60463","TOM1L2; TRMT112"
"60464","TOM1L2; VIPR1"
"60465","TOM1L2; YIPF3"
"60466","TOMM20; ALDH6A1"
"60467","TOMM20; BAP1"
"60468","TOMM20; C1R"
"60469","TOMM20; CCDC107"
"60470","TOMM20; CHCHD4"
"60471","TOMM20; EGR2"
"60472","TOMM20; FOSB"
"60473","TOMM20; N4BP2L1"
"60474","TOMM20; OIT3"
"60475","TOMM20; RPL26L1"
"60476","TOMM22; ALG1"
"60477","TOMM22; ARV1"
"60478","TOMM22; ATG12"
"60479","TOMM22; CCDC107"
"60480","TOMM22; CLEC1B"
"60481","TOMM22; CPEB3"
"60482","TOMM22; CSRNP1"
"60483","TOMM22; CTSA"
"60484","TOMM22; CXCL14"
"60485","TOMM22; FOS"
"60486","TOMM22; FOSB"
"60487","TOMM22; HMGCL"
"60488","TOMM22; IGFALS"
"60489","TOMM22; OIT3"
"60490","TOMM22; PEX2"
"60491","TOMM22; RNF125"
"60492","TOMM22; RRNAD1"
"60493","TOMM22; TAX1BP1"
"60494","TOMM22; TMCO1"
"60495","TOMM22; VAC14"
"60496","TOMM22; ZFP36"
"60497","TOMM34; CAMLG"
"60498","TOMM34; DUSP6"
"60499","TOMM34; EGR2"
"60500","TOMM34; IL1RL1"
"60501","TOMM34; INMT"
"60502","TOMM34; KCNN2"
"60503","TOMM34; LIFR"
"60504","TOMM34; MASP1"
"60505","TOMM34; PLVAP"
"60506","TOMM34; YIPF3"
"60507","TOMM40L; ACADSB"
"60508","TOMM40L; BCO2"
"60509","TOMM40L; CCBE1"
"60510","TOMM40L; CDC37"
"60511","TOMM40L; CLEC1B"
"60512","TOMM40L; CXCL12"
"60513","TOMM40L; DIS3L2"
"60514","TOMM40L; ECM1"
"60515","TOMM40L; ETFDH"
"60516","TOMM40L; HAMP"
"60517","TOMM40L; IGFALS"
"60518","TOMM40L; LIFR"
"60519","TOMM40L; LRAT"
"60520","TOMM40L; MARCO"
"60521","TOMM40L; MRPL53"
"60522","TOMM40L; NDST3"
"60523","TOMM40L; PTH1R"
"60524","TOMM40L; RABGGTA"
"60525","TOMM40L; STAB2"
"60526","TOMM40L; TAOK2"
"60527","TOMM5; ADCK1"
"60528","TOMM5; ATG12"
"60529","TOMM5; CAMLG"
"60530","TOMM5; CRELD1"
"60531","TOMM5; CXCL12"
"60532","TOMM5; DCAF8"
"60533","TOMM5; FOSB"
"60534","TOMM5; GPR137"
"60535","TOMM5; RING1"
"60536","TOMM5; SLC39A14"
"60537","TOMM5; STOML1"
"60538","TOMM5; TRIM39"
"60539","TOMM5; ULK3"
"60540","TOMM5; VIPR1"
"60541","TOMM5; YIPF3"
"60542","TOMM5; ZFP36"
"60543","TONSL; C15orf61"
"60544","TONSL; CCDC107"
"60545","TONSL; CXCL12"
"60546","TONSL; CXCL14"
"60547","TONSL; DBH"
"60548","TONSL; DCAF8"
"60549","TONSL; EHD3"
"60550","TONSL; EPB41L4B"
"60551","TONSL; IL1RAP"
"60552","TONSL; LMAN2"
"60553","TONSL; MEPCE"
"60554","TONSL; METTL2B"
"60555","TONSL; MFSD2A"
"60556","TONSL; PEX11B"
"60557","TONSL; PHLDA1"
"60558","TONSL; PTBP1"
"60559","TONSL; RASGEF1B"
"60560","TONSL; RXRB"
"60561","TONSL; STOML1"
"60562","TONSL; TRIB1"
"60563","TONSL; TRMT112"
"60564","TONSL; UROC1"
"60565","TONSL; VMAC"
"60566","TOP3B; C1R"
"60567","TOP3B; CRELD1"
"60568","TOP3B; EGR1"
"60569","TOP3B; OXA1L"
"60570","TOPBP1; CTSA"
"60571","TOPBP1; CXCL12"
"60572","TOPBP1; DBH"
"60573","TOPBP1; DCAF8"
"60574","TOPBP1; DCN"
"60575","TOPBP1; EPHA2"
"60576","TOPBP1; IL1RAP"
"60577","TOPBP1; MASP1"
"60578","TOPBP1; MEPCE"
"60579","TOPBP1; MFSD2A"
"60580","TOPBP1; SKP1"
"60581","TOPBP1; TMED9"
"60582","TOPBP1; TMEM9"
"60583","TOPBP1; TRMT112"
"60584","TOPBP1; TTC1"
"60585","TOPBP1; VAC14"
"60586","TOPBP1; ZMAT2"
"60587","TOR1AIP2; COLEC10"
"60588","TOR1AIP2; CSNK1D"
"60589","TOR1AIP2; IRF3"
"60590","TOR1AIP2; LIFR"
"60591","TOR1AIP2; PALM2"
"60592","TOR1AIP2; PEX11B"
"60593","TOR1AIP2; RND3"
"60594","TOR1AIP2; RNF125"
"60595","TOR1AIP2; RRP1"
"60596","TOR1AIP2; RXRB"
"60597","TOR1AIP2; SEMA3F"
"60598","TOR1AIP2; STOML1"
"60599","TOR2A; ADRA2B"
"60600","TOR2A; C1R"
"60601","TOR2A; CCBE1"
"60602","TOR2A; CMC1"
"60603","TOR2A; CYP26A1"
"60604","TOR2A; DCAF8"
"60605","TOR2A; DCN"
"60606","TOR2A; EIF2B4"
"60607","TOR2A; HEXB"
"60608","TOR2A; IGFALS"
"60609","TOR2A; INMT"
"60610","TOR2A; LIFR"
"60611","TOR2A; MASP1"
"60612","TOR2A; MEPCE"
"60613","TOR2A; OIT3"
"60614","TOR2A; PTH1R"
"60615","TOR2A; RING1"
"60616","TOR2A; RXRB"
"60617","TOR2A; SERPINA11"
"60618","TOR2A; TDO2"
"60619","TOR2A; TMEM26"
"60620","TOR2A; TSC2"
"60621","TOR2A; TTC1"
"60622","TOR3A; ADRA2B"
"60623","TOR3A; CCBE1"
"60624","TOR3A; CXCL12"
"60625","TOR3A; CYHR1"
"60626","TOR3A; FOS"
"60627","TOR3A; FOSB"
"60628","TOR3A; GLI4"
"60629","TOR3A; GPAA1"
"60630","TOR3A; GPM6A"
"60631","TOR3A; HIGD1B"
"60632","TOR3A; IGFALS"
"60633","TOR3A; IL1RN"
"60634","TOR3A; KEAP1"
"60635","TOR3A; LIFR"
"60636","TOR3A; MASP1"
"60637","TOR3A; METTL2B"
"60638","TOR3A; NOMO1"
"60639","TOR3A; NSMCE2"
"60640","TOR3A; PEX2"
"60641","TOR3A; PTBP1"
"60642","TOR3A; PTH1R"
"60643","TOR3A; SRP9"
"60644","TOR3A; TMEM199"
"60645","TOR3A; TMEM81"
"60646","TOR3A; TSC2"
"60647","TOR3A; TTC1"
"60648","TOR3A; TUBE1"
"60649","TOR3A; VIPR1"
"60650","TOX4; ADAMTS13"
"60651","TOX4; CCBE1"
"60652","TOX4; CLEC1B"
"60653","TOX4; COLEC10"
"60654","TOX4; COPS5"
"60655","TOX4; CRHBP"
"60656","TOX4; CXCL12"
"60657","TOX4; DCN"
"60658","TOX4; DHODH"
"60659","TOX4; DRAP1"
"60660","TOX4; ECM1"
"60661","TOX4; FOSB"
"60662","TOX4; INMT"
"60663","TOX4; LIFR"
"60664","TOX4; LRRC14"
"60665","TOX4; MARCO"
"60666","TOX4; MASP1"
"60667","TOX4; NSMCE2"
"60668","TOX4; ORM1"
"60669","TOX4; PHLDA1"
"60670","TOX4; STX10"
"60671","TOX4; TDO2"
"60672","TOX4; TRIB1"
"60673","TOX4; VIPR1"
"60674","TP53BP2; CYB5R1"
"60675","TP53BP2; GADD45B"
"60676","TP53BP2; ISCA2"
"60677","TP53BP2; MAST3"
"60678","TP53BP2; MEF2D"
"60679","TP53BP2; MT2A"
"60680","TP53BP2; NCKIPSD"
"60681","TP53BP2; PSMC4"
"60682","TP53BP2; RASGEF1B"
"60683","TP53BP2; RRNAD1"
"60684","TP53BP2; STEAP3"
"60685","TP53BP2; SUV39H1"
"60686","TP53BP2; TYK2"
"60687","TP53BP2; VMAC"
"60688","TP53RK; C15orf61"
"60689","TP53RK; CD302"
"60690","TP53RK; CLPTM1"
"60691","TP53RK; CRELD1"
"60692","TP53RK; CYHR1"
"60693","TP53RK; DOCK6"
"60694","TP53RK; GMPPA"
"60695","TP53RK; GPM6A"
"60696","TP53RK; GPR137"
"60697","TP53RK; IPO9"
"60698","TP53RK; MEPCE"
"60699","TP53RK; NCLN"
"60700","TP53RK; OIT3"
"60701","TP53RK; PALM2"
"60702","TP53RK; PPP2R5A"
"60703","TP53RK; PXMP4"
"60704","TP53RK; RNF125"
"60705","TPCN1; ALG8"
"60706","TPCN1; C15orf61"
"60707","TPCN1; CCDC107"
"60708","TPCN1; CDH13"
"60709","TPCN1; CHRM2"
"60710","TPCN1; CLEC1B"
"60711","TPCN1; CRHBP"
"60712","TPCN1; CXCL12"
"60713","TPCN1; DBH"
"60714","TPCN1; DCAF8"
"60715","TPCN1; DCN"
"60716","TPCN1; DHODH"
"60717","TPCN1; EHD3"
"60718","TPCN1; IL1RAP"
"60719","TPCN1; IQSEC1"
"60720","TPCN1; ISCA2"
"60721","TPCN1; MASP1"
"60722","TPCN1; NHP2"
"60723","TPCN1; POLRMT"
"60724","TPCN1; PTBP1"
"60725","TPCN1; PTH1R"
"60726","TPCN1; QARS"
"60727","TPCN1; RASGEF1B"
"60728","TPCN1; RXRB"
"60729","TPCN1; SEMA3F"
"60730","TPCN1; SKP1"
"60731","TPCN1; SLC39A14"
"60732","TPCN1; STEAP3"
"60733","TPCN1; SUV39H1"
"60734","TPCN1; TRMT112"
"60735","TPCN1; ZBTB22"
"60736","TPCN1; ZFP36"
"60737","TPM3; CCBE1"
"60738","TPM3; CCDC107"
"60739","TPM3; CFP"
"60740","TPM3; CHRM2"
"60741","TPM3; CLEC1B"
"60742","TPM3; CRHBP"
"60743","TPM3; CXCL12"
"60744","TPM3; DCN"
"60745","TPM3; EGR2"
"60746","TPM3; FGB"
"60747","TPM3; FOSB"
"60748","TPM3; GPM6A"
"60749","TPM3; IGFALS"
"60750","TPM3; IL1RAP"
"60751","TPM3; IL1RL1"
"60752","TPM3; INMT"
"60753","TPM3; MARCO"
"60754","TPM3; MASP1"
"60755","TPM3; MEPCE"
"60756","TPM3; MLEC"
"60757","TPM3; MRPL53"
"60758","TPM3; NDST3"
"60759","TPM3; OIT3"
"60760","TPM3; OXA1L"
"60761","TPM3; PTH1R"
"60762","TPM3; RASGEF1B"
"60763","TPM3; RNF125"
"60764","TPM3; RPL26L1"
"60765","TPM3; TAF10"
"60766","TPM3; TMEM81"
"60767","TPM3; YIPF3"
"60768","TPP1; CCBE1"
"60769","TPP1; CXCL12"
"60770","TPP1; DHPS"
"60771","TPP1; DNASE1L3"
"60772","TPP1; IL1RAP"
"60773","TPP1; KCNN2"
"60774","TPP1; LIFR"
"60775","TPP1; MEF2D"
"60776","TPP1; MEPCE"
"60777","TPP1; SLC25A3"
"60778","TPP1; STEAP3"
"60779","TPP1; TMEM199"
"60780","TPP1; ULK3"
"60781","TPP1; VMAC"
"60782","TPP1; YIPF3"
"60783","TPR; ABAT"
"60784","TPR; ALDH6A1"
"60785","TPR; ALDH8A1"
"60786","TPR; APOF"
"60787","TPR; BCO2"
"60788","TPR; CHCHD4"
"60789","TPR; CLEC1B"
"60790","TPR; COPS5"
"60791","TPR; CRELD1"
"60792","TPR; CTSA"
"60793","TPR; CXCL12"
"60794","TPR; CYHR1"
"60795","TPR; DCN"
"60796","TPR; GPM6A"
"60797","TPR; HOGA1"
"60798","TPR; IGFALS"
"60799","TPR; IRF3"
"60800","TPR; MARCO"
"60801","TPR; PTH1R"
"60802","TPR; SKP1"
"60803","TPR; SLC25A3"
"60804","TPR; STEAP3"
"60805","TPR; TMEM199"
"60806","TPR; TRIB1"
"60807","TPR; TTC1"
"60808","TPR; TUBE1"
"60809","TPR; VAC14"
"60810","TPR; ZMAT2"
"60811","TPRA1; ANGPTL6"
"60812","TPRA1; C1R"
"60813","TPRA1; CCBE1"
"60814","TPRA1; CDC37L1"
"60815","TPRA1; COLEC10"
"60816","TPRA1; CXCL12"
"60817","TPRA1; DBH"
"60818","TPRA1; EGR1"
"60819","TPRA1; EHD3"
"60820","TPRA1; GPM6A"
"60821","TPRA1; LIFR"
"60822","TPRA1; NTF3"
"60823","TPRA1; PTH1R"
"60824","TPRA1; PVALB"
"60825","TPRA1; STEAP3"
"60826","TRA2A; CRELD1"
"60827","TRA2A; DNASE1L3"
"60828","TRA2A; EHD3"
"60829","TRA2A; EPHA2"
"60830","TRA2A; MLEC"
"60831","TRA2A; NCKIPSD"
"60832","TRA2A; NSMCE2"
"60833","TRA2A; PPP2R5A"
"60834","TRA2A; RPTOR"
"60835","TRA2A; TRIB1"
"60836","TRA2B; ABAT"
"60837","TRA2B; CCDC107"
"60838","TRA2B; CLPTM1"
"60839","TRA2B; CPEB3"
"60840","TRA2B; CSRNP1"
"60841","TRA2B; CTSA"
"60842","TRA2B; DBH"
"60843","TRA2B; DHPS"
"60844","TRA2B; FOSB"
"60845","TRA2B; IPO9"
"60846","TRA2B; ISCA2"
"60847","TRA2B; MASP1"
"60848","TRA2B; MEN1"
"60849","TRA2B; MEPCE"
"60850","TRA2B; MLEC"
"60851","TRA2B; PBLD"
"60852","TRA2B; PHLDA1"
"60853","TRA2B; RNF125"
"60854","TRA2B; STT3A"
"60855","TRA2B; SUV39H1"
"60856","TRA2B; TRIB1"
"60857","TRA2B; TSLP"
"60858","TRA2B; ZFP36"
"60859","TRABD; CLEC1B"
"60860","TRABD; CXCL12"
"60861","TRABD; DNASE1L3"
"60862","TRABD; MARCO"
"60863","TRABD; MASP1"
"60864","TRABD; MRPL22"
"60865","TRABD; OIT3"
"60866","TRABD; PIGF"
"60867","TRABD; RRNAD1"
"60868","TRABD; TDO2"
"60869","TRABD; TMCO1"
"60870","TRABD; TSC2"
"60871","TRABD; TTC1"
"60872","TRABD; VAC14"
"60873","TRABD; ZMAT2"
"60874","TRADD; BAP1"
"60875","TRADD; CTSA"
"60876","TRADD; CXCL12"
"60877","TRADD; DBH"
"60878","TRADD; DCAF8"
"60879","TRADD; DHODH"
"60880","TRADD; IQSEC1"
"60881","TRADD; KCNN2"
"60882","TRADD; NCKIPSD"
"60883","TRADD; PEX2"
"60884","TRADD; SEMA3F"
"60885","TRADD; TOMM40L"
"60886","TRADD; ULK3"
"60887","TRAF2; CDC37L1"
"60888","TRAF2; EPHA2"
"60889","TRAF3; ATG12"
"60890","TRAF3; C1R"
"60891","TRAF3; C21orf91"
"60892","TRAF3; CMC1"
"60893","TRAF3; DCAF8"
"60894","TRAF3; EIF2B4"
"60895","TRAF3; GMPPB"
"60896","TRAF3; GNPAT"
"60897","TRAF3; IL1RAP"
"60898","TRAF3; KCNN2"
"60899","TRAF3; LMAN2"
"60900","TRAF3; MEPCE"
"60901","TRAF3; PLVAP"
"60902","TRAF3; RASGEF1B"
"60903","TRAF3; RXRB"
"60904","TRAF3; SLC26A6"
"60905","TRAF3; TRIM39"
"60906","TRAF3IP1; CCDC107"
"60907","TRAF3IP1; CSNK1D"
"60908","TRAF3IP1; CTSA"
"60909","TRAF3IP1; TRMT112"
"60910","TRAF3IP1; TTC1"
"60911","TRAF3IP2-AS1; ADRA2B"
"60912","TRAF3IP2-AS1; ALDH2"
"60913","TRAF3IP2-AS1; CAMLG"
"60914","TRAF3IP2-AS1; CCDC107"
"60915","TRAF3IP2-AS1; CCDC159"
"60916","TRAF3IP2-AS1; CLPTM1"
"60917","TRAF3IP2-AS1; CTSA"
"60918","TRAF3IP2-AS1; CYHR1"
"60919","TRAF3IP2-AS1; DCAF8"
"60920","TRAF3IP2-AS1; KCNN2"
"60921","TRAF3IP2-AS1; KEAP1"
"60922","TRAF3IP2-AS1; NCKIPSD"
"60923","TRAF3IP2-AS1; NKAP"
"60924","TRAF3IP2-AS1; NSMCE2"
"60925","TRAF3IP2-AS1; PEX2"
"60926","TRAF3IP2-AS1; POLRMT"
"60927","TRAF3IP2-AS1; RPTOR"
"60928","TRAF3IP2-AS1; RXRB"
"60929","TRAF3IP2-AS1; SLC39A14"
"60930","TRAF3IP2-AS1; STX10"
"60931","TRAF3IP2-AS1; TRIM39"
"60932","TRAF3IP2-AS1; YIPF3"
"60933","TRAF7; AFM"
"60934","TRAF7; C19orf25"
"60935","TRAF7; CCBE1"
"60936","TRAF7; CCDC107"
"60937","TRAF7; CDC37L1"
"60938","TRAF7; COPS5"
"60939","TRAF7; CXCL12"
"60940","TRAF7; CXCL14"
"60941","TRAF7; CXorf36"
"60942","TRAF7; DCN"
"60943","TRAF7; DRAP1"
"60944","TRAF7; EPB41L4B"
"60945","TRAF7; GMPPB"
"60946","TRAF7; IL1RAP"
"60947","TRAF7; ISCA2"
"60948","TRAF7; LIFR"
"60949","TRAF7; LMAN2"
"60950","TRAF7; MARCO"
"60951","TRAF7; METTL2B"
"60952","TRAF7; OXA1L"
"60953","TRAF7; POLRMT"
"60954","TRAF7; PVALB"
"60955","TRAF7; PXMP4"
"60956","TRAF7; QARS"
"60957","TRAF7; RABGGTA"
"60958","TRAF7; RASGEF1B"
"60959","TRAF7; RPUSD2"
"60960","TRAF7; SKP1"
"60961","TRAF7; SLC38A2"
"60962","TRAF7; STOML1"
"60963","TRAF7; STX10"
"60964","TRAF7; VMAC"
"60965","TRAF7; YIPF3"
"60966","TRAIP; BCO2"
"60967","TRAIP; CAMLG"
"60968","TRAIP; CCDC107"
"60969","TRAIP; CCDC159"
"60970","TRAIP; CCL23"
"60971","TRAIP; CXCL12"
"60972","TRAIP; DCAF8"
"60973","TRAIP; DOCK6"
"60974","TRAIP; EPB41L4B"
"60975","TRAIP; EPHA2"
"60976","TRAIP; IL1RAP"
"60977","TRAIP; IQSEC1"
"60978","TRAIP; MOGAT2"
"60979","TRAIP; MRPL53"
"60980","TRAIP; OIT3"
"60981","TRAIP; PALM2"
"60982","TRAIP; PEX2"
"60983","TRAIP; PTBP1"
"60984","TRAIP; RRP1"
"60985","TRAIP; RXRB"
"60986","TRAIP; SKP1"
"60987","TRAIP; SLC39A14"
"60988","TRAIP; STEAP3"
"60989","TRAIP; TMCO1"
"60990","TRAIP; ULK3"
"60991","TRAM1; ARV1"
"60992","TRAM1; ATG12"
"60993","TRAM1; CALR"
"60994","TRAM1; CCBE1"
"60995","TRAM1; CCDC107"
"60996","TRAM1; CRELD1"
"60997","TRAM1; CYHR1"
"60998","TRAM1; DAP3"
"60999","TRAM1; DRAP1"
"61000","TRAM1; EIF2B4"
"61001","TRAM1; GNPAT"
"61002","TRAM1; HIGD1B"
"61003","TRAM1; MLEC"
"61004","TRAM1; NOMO1"
"61005","TRAM1; PALM2"
"61006","TRAM1; PEX11B"
"61007","TRAM1; PPP2R5A"
"61008","TRAM1; RND3"
"61009","TRAM1; SLC25A3"
"61010","TRAM1; SLC35B1"
"61011","TRAM1; ULK3"
"61012","TRAM1; YIPF3"
"61013","TRAPPC2; CSRNP1"
"61014","TRAPPC2; DACH1"
"61015","TRAPPC2; DCN"
"61016","TRAPPC2; MFSD2A"
"61017","TRAPPC2; N4BP2L1"
"61018","TRAPPC2; NTF3"
"61019","TRAPPC2; PBLD"
"61020","TRAPPC2; PLVAP"
"61021","TRAPPC2; RPL26L1"
"61022","TRAPPC3; CSRNP1"
"61023","TRAPPC3; GNPAT"
"61024","TRAPPC3; IL1RAP"
"61025","TRAPPC3; KCNN2"
"61026","TRAPPC3; LIFR"
"61027","TRAPPC3; MAST3"
"61028","TRAPPC3; NDST3"
"61029","TRAPPC3; SEMA3F"
"61030","TRAPPC3; VMAC"
"61031","TRAPPC4; C21orf91"
"61032","TRAPPC4; GADD45B"
"61033","TRAPPC4; MEF2D"
"61034","TRAPPC4; NOMO1"
"61035","TRAPPC4; NTF3"
"61036","TRAPPC4; PALM2"
"61037","TRAPPC4; PHLDA1"
"61038","TRAPPC4; RING1"
"61039","TRAPPC4; RNF125"
"61040","TRAPPC4; SLC25A39"
"61041","TRAPPC4; SLC38A2"
"61042","TRAPPC4; SUV39H1"
"61043","TRAPPC9; ALG8"
